0,0
0,0
1,0.974679
1,0.948683
1,0.921954
1,0.894427
1,0.866025
1,0.83666
1,0.806226
1,0.774597
1,0.74162
1,0.707107
1,0.67082
0.948683,0.632456
0.894427,0.591608
0.83666,0.547723
0.774597,0.5
0.707107,0.447214
0.632456,0.387298
0.547723,0.316228
0.447214,0.223607
0.316228,0
